"","h_season","matchup","home_team","away_team","home_wins","away_wins","date","home_series_win","h_net_rating","h_off_eFG","h_off_tov_rate","h_off_reb_rate","h_off_ft_fga_ratio","h_def_eFG","h_def_tov_rate","h_def_reb_rate","h_def_ft_fga_ratio","h_top_3_players","h_top_3_vorp","h_best_player","h_best_vorp","a_net_rating","a_off_eFG","a_off_tov_rate","a_off_reb_rate","a_off_ft_fga_ratio","a_def_eFG","a_def_tov_rate","a_def_reb_rate","a_def_ft_fga_ratio","a_top_3_players","a_top_3_vorp","a_best_player","a_best_vorp","a_season","net_rating_diff","off_eFG_diff","off_tov_rate_diff","off_reb_rate_diff","off_ft_fga_ratio_diff","def_eFG_diff","def_tov_rate_diff","def_reb_rate_diff","def_ft_fga_ratio_diff","top_3_vorp_diff","best_vorp_diff"
"196",2016,"Indiana Pacers at Toronto Raptors","Toronto Raptors","Indiana Pacers",4,3,2016-04-16,1,4.8,0.504,12.3,24.6,0.255,0.498,12.7,77.7,0.201,"Kyle Lowry, DeMar DeRozan, Jonas Valančiūnas",10.3,"Kyle Lowry",5.7,1.7,0.497,13.5,23.4,0.205,0.489,14.3,76,0.205,"Paul George, George Hill, Monta Ellis",8.1,"Paul George",4.9,2016,3.1,0.00700000000000001,-1.2,1.7,0.05,0.00900000000000001,-1.6,1.7,-0.00399999999999998,2.2,0.8
"197",2016,"Charlotte Hornets at Miami Heat","Miami Heat","Charlotte Hornets",4,3,2016-04-17,1,1.7,0.508,13.3,23.8,0.21,0.485,12.1,77.8,0.196,"Hassan Whiteside, Chris Bosh, Dwyane Wade",8.2,"Hassan Whiteside",3.3,2.9,0.502,11.7,20,0.222,0.496,12.5,79.8,0.191,"Kemba Walker, Marvin Williams, Nicolas Batum",9,"Kemba Walker",4.3,2016,-1.2,0.006,1.6,-2,-0.012,-0.011,-0.4,-2,0.005,-0.800000000000001,-1
"198",2016,"Detroit Pistons at Cleveland Cavaliers","Cleveland Cavaliers","Detroit Pistons",4,0,2016-04-17,1,6.4,0.524,12.7,25.1,0.194,0.496,12.6,78.5,0.205,"LeBron James, Kevin Love, Kyrie Irving",12.6,"LeBron James",7.5,0.6,0.491,12.2,27,0.197,0.504,12.5,79.3,0.196,"Reggie Jackson, Andre Drummond, Marcus Morris",6.1,"Reggie Jackson",2.8,2016,5.8,0.033,0.5,-0.799999999999997,-0.003,-0.00800000000000001,0.0999999999999996,-0.799999999999997,0.00899999999999998,6.5,4.7
"199",2016,"Memphis Grizzlies at San Antonio Spurs","San Antonio Spurs","Memphis Grizzlies",4,0,2016-04-17,1,11.3,0.526,12.4,23,0.197,0.477,14.1,79.1,0.182,"Kawhi Leonard, LaMarcus Aldridge, Tim Duncan",11.2,"Kawhi Leonard",6.7,-2.4,0.477,12.3,25.3,0.231,0.518,15.2,75.1,0.251,"Mike Conley, Marc Gasol, Mario Chalmers",5.1,"Mike Conley",2.2,2016,13.7,0.049,0.0999999999999996,4,-0.034,-0.041,-1.1,4,-0.069,6.1,4.5
"200",2016,"Portland Trail Blazers at LA Clippers","Los Angeles Clippers","Portland Trail Blazers",2,4,2016-04-17,0,4.5,0.524,12.1,20.1,0.22,0.48,13.8,73.8,0.222,"Chris Paul, DeAndre Jordan, JJ Redick",11.4,"Chris Paul",6,0.8,0.511,13.2,25.9,0.202,0.503,12.1,76.2,0.225,"Damian Lillard, CJ McCollum, Mason Plumlee",8.5,"Damian Lillard",4.3,2016,3.7,0.013,-1.1,-2.40000000000001,0.018,-0.023,1.7,-2.40000000000001,-0.003,2.9,1.7
"201",2016,"Oklahoma City Thunder at San Antonio Spurs","San Antonio Spurs","Oklahoma City Thunder",2,4,2016-04-30,0,11.3,0.526,12.4,23,0.197,0.477,14.1,79.1,0.182,"Kawhi Leonard, LaMarcus Aldridge, Tim Duncan",11.2,"Kawhi Leonard",6.7,7.5,0.524,14,31.1,0.228,0.484,11.7,76,0.205,"Kevin Durant, Russell Westbrook, Enes Freedom",16,"Kevin Durant",7.8,2016,3.8,0.002,-1.6,3.09999999999999,-0.031,-0.00700000000000001,2.4,3.09999999999999,-0.023,-4.8,-1.1
"202",2016,"Portland Trail Blazers at Golden State Warriors","Golden State Warriors","Portland Trail Blazers",4,1,2016-05-01,1,10.7,0.563,13.5,23.5,0.191,0.479,12.6,76,0.208,"Stephen Curry, Draymond Green, Klay Thompson",17.3,"Stephen Curry",9.5,0.8,0.511,13.2,25.9,0.202,0.503,12.1,76.2,0.225,"Damian Lillard, CJ McCollum, Mason Plumlee",8.5,"Damian Lillard",4.3,2016,9.9,0.0519999999999999,0.300000000000001,-0.200000000000003,-0.011,-0.024,0.5,-0.200000000000003,-0.017,8.8,5.2
"203",2016,"Atlanta Hawks at Cleveland Cavaliers","Cleveland Cavaliers","Atlanta Hawks",4,0,2016-05-02,1,6.4,0.524,12.7,25.1,0.194,0.496,12.6,78.5,0.205,"LeBron James, Kevin Love, Kyrie Irving",12.6,"LeBron James",7.5,3.7,0.516,13.8,19.1,0.185,0.48,14.4,74.6,0.194,"Paul Millsap, Al Horford, Jeff Teague",9.9,"Paul Millsap",4.1,2016,2.7,0.00800000000000001,-1.1,3.90000000000001,0.00900000000000001,0.016,-1.8,3.90000000000001,0.011,2.7,3.4
"204",2016,"Miami Heat at Toronto Raptors","Toronto Raptors","Miami Heat",4,3,2016-05-03,1,4.8,0.504,12.3,24.6,0.255,0.498,12.7,77.7,0.201,"Kyle Lowry, DeMar DeRozan, Jonas Valančiūnas",10.3,"Kyle Lowry",5.7,1.7,0.508,13.3,23.8,0.21,0.485,12.1,77.8,0.196,"Hassan Whiteside, Chris Bosh, Dwyane Wade",8.2,"Hassan Whiteside",3.3,2016,3.1,-0.004,-1,-0.0999999999999943,0.045,0.013,0.6,-0.0999999999999943,0.005,2.1,2.4
"205",2016,"Oklahoma City Thunder at Golden State Warriors","Golden State Warriors","Oklahoma City Thunder",4,3,2016-05-16,1,10.7,0.563,13.5,23.5,0.191,0.479,12.6,76,0.208,"Stephen Curry, Draymond Green, Klay Thompson",17.3,"Stephen Curry",9.5,7.5,0.524,14,31.1,0.228,0.484,11.7,76,0.205,"Kevin Durant, Russell Westbrook, Enes Freedom",16,"Kevin Durant",7.8,2016,3.2,0.0389999999999999,-0.5,0,-0.037,-0.005,0.9,0,0.003,1.3,1.7
"206",2016,"Toronto Raptors at Cleveland Cavaliers","Cleveland Cavaliers","Toronto Raptors",4,2,2016-05-17,1,6.4,0.524,12.7,25.1,0.194,0.496,12.6,78.5,0.205,"LeBron James, Kevin Love, Kyrie Irving",12.6,"LeBron James",7.5,4.8,0.504,12.3,24.6,0.255,0.498,12.7,77.7,0.201,"Kyle Lowry, DeMar DeRozan, Jonas Valančiūnas",10.3,"Kyle Lowry",5.7,2016,1.6,0.02,0.399999999999999,0.799999999999997,-0.061,-0.002,-0.0999999999999996,0.799999999999997,0.00399999999999998,2.3,1.8
"207",2016,"Cleveland Cavaliers at Golden State Warriors","Golden State Warriors","Cleveland Cavaliers",3,4,2016-06-02,0,10.7,0.563,13.5,23.5,0.191,0.479,12.6,76,0.208,"Stephen Curry, Draymond Green, Klay Thompson",17.3,"Stephen Curry",9.5,6.4,0.524,12.7,25.1,0.194,0.496,12.6,78.5,0.205,"LeBron James, Kevin Love, Kyrie Irving",12.6,"LeBron James",7.5,2016,4.3,0.0389999999999999,0.800000000000001,-2.5,-0.003,-0.017,0,-2.5,0.003,4.7,2
"208",2017,"Indiana Pacers at Cleveland Cavaliers","Cleveland Cavaliers","Indiana Pacers",4,0,2017-04-15,1,3.3,0.547,12.6,21.9,0.206,0.516,11.4,75.8,0.174,"LeBron James, Kyrie Irving, Kevin Love",12,"LeBron James",6.7,-0.2,0.516,12.8,21.2,0.212,0.512,13.6,75.5,0.225,"Paul George, Jeff Teague, Myles Turner",8.2,"Paul George",3.4,2017,3.5,0.031,-0.200000000000001,0.299999999999997,-0.006,0.004,-2.2,0.299999999999997,-0.051,3.8,3.3
"209",2017,"Memphis Grizzlies at San Antonio Spurs","San Antonio Spurs","Memphis Grizzlies",4,2,2017-04-15,1,7.6,0.524,12.6,24,0.21,0.492,13.5,77.6,0.192,"Kawhi Leonard, Pau Gasol, LaMarcus Aldridge",11.3,"Kawhi Leonard",7.1,0.6,0.491,12.1,24.8,0.219,0.506,13.6,77.5,0.256,"Mike Conley, Marc Gasol, Vince Carter",11,"Mike Conley",5.1,2017,7,0.033,0.5,0.0999999999999943,-0.00900000000000001,-0.014,-0.0999999999999996,0.0999999999999943,-0.064,0.299999999999999,2
"210",2017,"Milwaukee Bucks at Toronto Raptors","Toronto Raptors","Milwaukee Bucks",4,2,2017-04-15,1,4.5,0.517,11.8,25,0.233,0.507,13.5,76.3,0.223,"Kyle Lowry, DeMar DeRozan, Jonas Valančiūnas",9.1,"Kyle Lowry",4.6,-0.2,0.527,13.2,21.5,0.21,0.518,13.6,75.4,0.215,"Giannis Antetokounmpo, Greg Monroe, Jabari Parker",9.6,"Giannis Antetokounmpo",6.7,2017,4.7,-0.01,-1.4,0.899999999999991,0.023,-0.011,-0.0999999999999996,0.899999999999991,0.00800000000000001,-0.5,-2.1
"211",2017,"Utah Jazz at LA Clippers","Los Angeles Clippers","Utah Jazz",3,4,2017-04-15,0,4.5,0.537,12,21.5,0.233,0.506,12.1,76.9,0.211,"Chris Paul, DeAndre Jordan, Blake Griffin",12.2,"Chris Paul",5.2,4.3,0.526,13.2,23.2,0.215,0.493,11.8,78.9,0.195,"Gordon Hayward, Rudy Gobert, George Hill",11.2,"Gordon Hayward",4.5,2017,0.2,0.011,-1.2,-2,0.018,0.013,0.299999999999999,-2,0.016,1,0.7
"212",2017,"Atlanta Hawks at Washington Wizards","Washington Wizards","Atlanta Hawks",4,2,2017-04-16,1,1.9,0.528,12.8,24.1,0.199,0.524,13.8,75.5,0.213,"John Wall, Bradley Beal, Otto Porter Jr.",11.8,"John Wall",4.8,-0.8,0.504,14.2,23.6,0.215,0.507,13.8,76.1,0.179,"Paul Millsap, Dwight Howard, Tim Hardaway Jr.",5.7,"Paul Millsap",2.4,2017,2.7,0.024,-1.4,-0.599999999999994,-0.016,0.017,0,-0.599999999999994,0.034,6.1,2.4
"213",2017,"Chicago Bulls at Boston Celtics","Boston Celtics","Chicago Bulls",4,2,2017-04-16,1,2.8,0.525,12.2,21.2,0.22,0.503,12.6,75.3,0.223,"Isaiah Thomas, Al Horford, Jae Crowder",10.3,"Isaiah Thomas",5.6,0.4,0.487,12.3,27,0.206,0.507,12.4,76.8,0.169,"Jimmy Butler, Dwyane Wade, Nikola Mirotić",9.8,"Jimmy Butler",6.6,2017,2.4,0.038,-0.100000000000001,-1.5,0.014,-0.004,0.199999999999999,-1.5,0.054,0.5,-1
"214",2017,"Oklahoma City Thunder at Houston Rockets","Houston Rockets","Oklahoma City Thunder",4,1,2017-04-16,1,5.7,0.545,13.3,24.6,0.233,0.519,13.2,75.8,0.194,"James Harden, Trevor Ariza, Patrick Beverley",11.7,"James Harden",8,0.8,0.5,13.2,27.9,0.22,0.511,12.5,79,0.218,"Russell Westbrook, Enes Freedom, Steven Adams",11.8,"Russell Westbrook",9.3,2017,4.9,0.045,0.100000000000001,-3.2,0.013,0.00800000000000001,0.699999999999999,-3.2,-0.024,-0.100000000000001,-1.3
"215",2017,"Portland Trail Blazers at Golden State Warriors","Golden State Warriors","Portland Trail Blazers",4,0,2017-04-16,1,11.6,0.563,13.2,22.8,0.204,0.486,13.5,74.9,0.198,"Stephen Curry, Kevin Durant, Draymond Green",15.9,"Stephen Curry",5.9,-0.5,0.52,12.5,23,0.214,0.508,11.6,76.8,0.241,"Damian Lillard, CJ McCollum, Mason Plumlee",9.4,"Damian Lillard",4.8,2017,12.1,0.0429999999999999,0.699999999999999,-1.89999999999999,-0.01,-0.022,1.9,-1.89999999999999,-0.043,6.5,1.1
"216",2017,"Washington Wizards at Boston Celtics","Boston Celtics","Washington Wizards",4,3,2017-04-30,1,2.8,0.525,12.2,21.2,0.22,0.503,12.6,75.3,0.223,"Isaiah Thomas, Al Horford, Jae Crowder",10.3,"Isaiah Thomas",5.6,1.9,0.528,12.8,24.1,0.199,0.524,13.8,75.5,0.213,"John Wall, Bradley Beal, Otto Porter Jr.",11.8,"John Wall",4.8,2017,0.9,-0.003,-0.600000000000001,-0.200000000000003,0.021,-0.021,-1.2,-0.200000000000003,0.01,-1.5,0.8
"217",2017,"Houston Rockets at San Antonio Spurs","San Antonio Spurs","Houston Rockets",4,2,2017-05-01,1,7.6,0.524,12.6,24,0.21,0.492,13.5,77.6,0.192,"Kawhi Leonard, Pau Gasol, LaMarcus Aldridge",11.3,"Kawhi Leonard",7.1,5.7,0.545,13.3,24.6,0.233,0.519,13.2,75.8,0.194,"James Harden, Trevor Ariza, Patrick Beverley",11.7,"James Harden",8,2017,1.9,-0.021,-0.700000000000001,1.8,-0.023,-0.027,0.300000000000001,1.8,-0.002,-0.4,-0.9
"218",2017,"Toronto Raptors at Cleveland Cavaliers","Cleveland Cavaliers","Toronto Raptors",4,0,2017-05-01,1,3.3,0.547,12.6,21.9,0.206,0.516,11.4,75.8,0.174,"LeBron James, Kyrie Irving, Kevin Love",12,"LeBron James",6.7,4.5,0.517,11.8,25,0.233,0.507,13.5,76.3,0.223,"Kyle Lowry, DeMar DeRozan, Jonas Valančiūnas",9.1,"Kyle Lowry",4.6,2017,-1.2,0.03,0.799999999999999,-0.5,-0.027,0.00900000000000001,-2.1,-0.5,-0.049,2.9,2.1
"219",2017,"Utah Jazz at Golden State Warriors","Golden State Warriors","Utah Jazz",4,0,2017-05-02,1,11.6,0.563,13.2,22.8,0.204,0.486,13.5,74.9,0.198,"Stephen Curry, Kevin Durant, Draymond Green",15.9,"Stephen Curry",5.9,4.3,0.526,13.2,23.2,0.215,0.493,11.8,78.9,0.195,"Gordon Hayward, Rudy Gobert, George Hill",11.2,"Gordon Hayward",4.5,2017,7.3,0.0369999999999999,0,-4,-0.011,-0.00700000000000001,1.7,-4,0.003,4.7,1.4
"220",2017,"San Antonio Spurs at Golden State Warriors","Golden State Warriors","San Antonio Spurs",4,0,2017-05-14,1,11.6,0.563,13.2,22.8,0.204,0.486,13.5,74.9,0.198,"Stephen Curry, Kevin Durant, Draymond Green",15.9,"Stephen Curry",5.9,7.6,0.524,12.6,24,0.21,0.492,13.5,77.6,0.192,"Kawhi Leonard, Pau Gasol, LaMarcus Aldridge",11.3,"Kawhi Leonard",7.1,2017,4,0.0389999999999999,0.6,-2.69999999999999,-0.006,-0.006,0,-2.69999999999999,0.006,4.6,-1.2
"221",2017,"Cleveland Cavaliers at Boston Celtics","Boston Celtics","Cleveland Cavaliers",1,4,2017-05-17,0,2.8,0.525,12.2,21.2,0.22,0.503,12.6,75.3,0.223,"Isaiah Thomas, Al Horford, Jae Crowder",10.3,"Isaiah Thomas",5.6,3.3,0.547,12.6,21.9,0.206,0.516,11.4,75.8,0.174,"LeBron James, Kyrie Irving, Kevin Love",12,"LeBron James",6.7,2017,-0.5,-0.022,-0.4,-0.5,0.014,-0.013,1.2,-0.5,0.049,-1.7,-1.1
"222",2017,"Cleveland Cavaliers at Golden State Warriors","Golden State Warriors","Cleveland Cavaliers",4,1,2017-06-01,1,11.6,0.563,13.2,22.8,0.204,0.486,13.5,74.9,0.198,"Stephen Curry, Kevin Durant, Draymond Green",15.9,"Stephen Curry",5.9,3.3,0.547,12.6,21.9,0.206,0.516,11.4,75.8,0.174,"LeBron James, Kyrie Irving, Kevin Love",12,"LeBron James",6.7,2017,8.3,0.0159999999999999,0.6,-0.899999999999991,-0.002,-0.03,2.1,-0.899999999999991,0.024,3.9,-0.8
"223",2018,"Miami Heat at Philadelphia 76ers","Philadelphia 76ers","Miami Heat",4,1,2018-04-14,1,4.5,0.535,14.6,25.3,0.198,0.492,12.6,78.6,0.218,"Ben Simmons, Joel Embiid, Robert Covington",9.4,"Ben Simmons",4.5,0.5,0.52,13.3,21.5,0.173,0.507,13.1,79,0.215,"Kelly Olynyk, Josh Richardson, James Johnson",5.4,"Kelly Olynyk",1.9,2018,4,0.015,1.3,-0.400000000000006,0.025,-0.015,-0.5,-0.400000000000006,0.003,4,2.6
"224",2018,"New Orleans Pelicans at Portland Trail Blazers","Portland Trail Blazers","New Orleans Pelicans",0,4,2018-04-14,0,2.7,0.511,12.3,23.3,0.192,0.503,11.7,79.1,0.193,"Damian Lillard, CJ McCollum, Al-Farouq Aminu",10,"Damian Lillard",6.3,1.3,0.541,13.3,20,0.183,0.513,12.5,76.7,0.175,"Anthony Davis, DeMarcus Cousins, Jrue Holiday",11.5,"Anthony Davis",5.9,2018,1.4,-0.03,-1,2.39999999999999,0.00900000000000001,-0.01,-0.800000000000001,2.39999999999999,0.018,-1.5,0.399999999999999
"225",2018,"San Antonio Spurs at Golden State Warriors","Golden State Warriors","San Antonio Spurs",4,1,2018-04-14,1,5.9,0.569,14.1,21,0.195,0.504,12.6,76.3,0.186,"Kevin Durant, Stephen Curry, Draymond Green",12.3,"Kevin Durant",5.5,3.1,0.507,12.2,23.7,0.189,0.507,13.2,78.6,0.17,"LaMarcus Aldridge, Pau Gasol, Kyle Anderson",8.6,"LaMarcus Aldridge",3.7,2018,2.8,0.062,1.9,-2.3,0.006,-0.003,-0.6,-2.3,0.016,3.7,1.8
"226",2018,"Washington Wizards at Toronto Raptors","Toronto Raptors","Washington Wizards",4,2,2018-04-14,1,7.9,0.539,12.1,23,0.198,0.501,13,77.7,0.212,"Kyle Lowry, DeMar DeRozan, Delon Wright",11.5,"Kyle Lowry",4.5,0.6,0.525,13.3,23.5,0.196,0.522,13.6,77.1,0.212,"Otto Porter Jr., Bradley Beal, John Wall",8.3,"Otto Porter Jr.",3.4,2018,7.3,0.014,-1.2,0.600000000000009,0.002,-0.021,-0.6,0.600000000000009,0,3.2,1.1
"227",2018,"Indiana Pacers at Cleveland Cavaliers","Cleveland Cavaliers","Indiana Pacers",4,3,2018-04-15,1,1,0.547,12.6,20.1,0.214,0.54,12.2,77.3,0.166,"LeBron James, Kevin Love, Kyle Korver",11.3,"LeBron James",8.2,1.4,0.525,12.3,22.7,0.173,0.527,14.2,76.2,0.174,"Victor Oladipo, Darren Collison, Thaddeus Young",8.8,"Victor Oladipo",5,2018,-0.4,0.022,0.299999999999999,1.09999999999999,0.041,0.013,-2,1.09999999999999,-0.00799999999999998,2.5,3.2
"228",2018,"Milwaukee Bucks at Boston Celtics","Boston Celtics","Milwaukee Bucks",4,3,2018-04-15,1,3.7,0.518,12.9,21.5,0.188,0.495,13,78.4,0.191,"Kyrie Irving, Al Horford, Terry Rozier",10.3,"Kyrie Irving",4.5,-0.3,0.531,12.9,20.4,0.22,0.528,14.2,75.9,0.22,"Giannis Antetokounmpo, Eric Bledsoe, Khris Middleton",9.9,"Giannis Antetokounmpo",5.7,2018,4,-0.013,0,2.5,-0.032,-0.033,-1.2,2.5,-0.029,0.399999999999999,-1.2
"229",2018,"Minnesota Timberwolves at Houston Rockets","Houston Rockets","Minnesota Timberwolves",4,1,2018-04-15,1,8.6,0.551,12.7,21.3,0.233,0.521,13.4,79.9,0.171,"James Harden, Chris Paul, Clint Capela",14.7,"James Harden",7.7,2.3,0.523,11.4,24.4,0.225,0.539,13.9,76.4,0.189,"Karl-Anthony Towns, Jimmy Butler, Jeff Teague",10.8,"Karl-Anthony Towns",5.2,2018,6.3,0.028,1.3,3.5,0.00800000000000001,-0.018,-0.5,3.5,-0.018,3.9,2.5
"230",2018,"Utah Jazz at Oklahoma City Thunder","Oklahoma City Thunder","Utah Jazz",2,4,2018-04-15,0,3.5,0.514,12.4,27.7,0.197,0.525,14.7,77.4,0.193,"Russell Westbrook, Paul George, Steven Adams",11.7,"Russell Westbrook",6.1,4.5,0.527,13.7,21.5,0.202,0.506,14,79.8,0.19,"Joe Ingles, Rudy Gobert, Donovan Mitchell",7.5,"Joe Ingles",2.8,2018,-1,-0.013,-1.3,-2.39999999999999,-0.005,0.019,0.699999999999999,-2.39999999999999,0.003,4.2,3.3
"231",2018,"New Orleans Pelicans at Golden State Warriors","Golden State Warriors","New Orleans Pelicans",4,1,2018-04-28,1,5.9,0.569,14.1,21,0.195,0.504,12.6,76.3,0.186,"Kevin Durant, Stephen Curry, Draymond Green",12.3,"Kevin Durant",5.5,1.3,0.541,13.3,20,0.183,0.513,12.5,76.7,0.175,"Anthony Davis, DeMarcus Cousins, Jrue Holiday",11.5,"Anthony Davis",5.9,2018,4.6,0.0279999999999999,0.799999999999999,-0.400000000000006,0.012,-0.00900000000000001,0.0999999999999996,-0.400000000000006,0.011,0.800000000000001,-0.4
"232",2018,"Utah Jazz at Houston Rockets","Houston Rockets","Utah Jazz",4,1,2018-04-29,1,8.6,0.551,12.7,21.3,0.233,0.521,13.4,79.9,0.171,"James Harden, Chris Paul, Clint Capela",14.7,"James Harden",7.7,4.5,0.527,13.7,21.5,0.202,0.506,14,79.8,0.19,"Joe Ingles, Rudy Gobert, Donovan Mitchell",7.5,"Joe Ingles",2.8,2018,4.1,0.024,-1,0.100000000000009,0.031,0.015,-0.6,0.100000000000009,-0.019,7.2,4.9
"233",2018,"Philadelphia 76ers at Boston Celtics","Boston Celtics","Philadelphia 76ers",4,1,2018-04-30,1,3.7,0.518,12.9,21.5,0.188,0.495,13,78.4,0.191,"Kyrie Irving, Al Horford, Terry Rozier",10.3,"Kyrie Irving",4.5,4.5,0.535,14.6,25.3,0.198,0.492,12.6,78.6,0.218,"Ben Simmons, Joel Embiid, Robert Covington",9.4,"Ben Simmons",4.5,2018,-0.8,-0.017,-1.7,-0.199999999999989,-0.01,0.003,0.4,-0.199999999999989,-0.027,0.9,0
"234",2018,"Cleveland Cavaliers at Toronto Raptors","Toronto Raptors","Cleveland Cavaliers",0,4,2018-05-01,0,7.9,0.539,12.1,23,0.198,0.501,13,77.7,0.212,"Kyle Lowry, DeMar DeRozan, Delon Wright",11.5,"Kyle Lowry",4.5,1,0.547,12.6,20.1,0.214,0.54,12.2,77.3,0.166,"LeBron James, Kevin Love, Kyle Korver",11.3,"LeBron James",8.2,2018,6.9,-0.00800000000000001,-0.5,0.400000000000006,-0.016,-0.039,0.800000000000001,0.400000000000006,0.046,0.200000000000001,-3.7
"235",2018,"Cleveland Cavaliers at Boston Celtics","Boston Celtics","Cleveland Cavaliers",3,4,2018-05-13,0,3.7,0.518,12.9,21.5,0.188,0.495,13,78.4,0.191,"Kyrie Irving, Al Horford, Terry Rozier",10.3,"Kyrie Irving",4.5,1,0.547,12.6,20.1,0.214,0.54,12.2,77.3,0.166,"LeBron James, Kevin Love, Kyle Korver",11.3,"LeBron James",8.2,2018,2.7,-0.029,0.300000000000001,1.10000000000001,-0.026,-0.045,0.800000000000001,1.10000000000001,0.025,-1,-3.7
"236",2018,"Golden State Warriors at Houston Rockets","Houston Rockets","Golden State Warriors",3,4,2018-05-14,0,8.6,0.551,12.7,21.3,0.233,0.521,13.4,79.9,0.171,"James Harden, Chris Paul, Clint Capela",14.7,"James Harden",7.7,5.9,0.569,14.1,21,0.195,0.504,12.6,76.3,0.186,"Kevin Durant, Stephen Curry, Draymond Green",12.3,"Kevin Durant",5.5,2018,2.7,-0.0179999999999999,-1.4,3.60000000000001,0.038,0.017,0.800000000000001,3.60000000000001,-0.015,2.4,2.2
"237",2018,"Cleveland Cavaliers at Golden State Warriors","Golden State Warriors","Cleveland Cavaliers",4,0,2018-05-31,1,5.9,0.569,14.1,21,0.195,0.504,12.6,76.3,0.186,"Kevin Durant, Stephen Curry, Draymond Green",12.3,"Kevin Durant",5.5,1,0.547,12.6,20.1,0.214,0.54,12.2,77.3,0.166,"LeBron James, Kevin Love, Kyle Korver",11.3,"LeBron James",8.2,2018,4.9,0.0219999999999999,1.5,-1,-0.019,-0.036,0.4,-1,0.02,1,-2.7
"238",2019,"Brooklyn Nets at Philadelphia 76ers","Philadelphia 76ers","Brooklyn Nets",4,1,2019-04-13,1,2.6,0.532,12.9,24.5,0.241,0.512,11.1,78.6,0.206,"Ben Simmons, Joel Embiid, Jimmy Butler",10,"Ben Simmons",3.8,-0.1,0.52,13,23.8,0.211,0.512,11.6,76.4,0.19,"D'Angelo Russell, Jarrett Allen, Joe Harris",6.7,"D'Angelo Russell",3.4,2019,2.7,0.012,-0.0999999999999996,2.19999999999999,0.03,0,-0.5,2.19999999999999,0.016,3.3,0.4
"239",2019,"LA Clippers at Golden State Warriors","Golden State Warriors","Los Angeles Clippers",4,2,2019-04-13,1,6.4,0.565,12.6,22.5,0.182,0.508,11.7,77.1,0.205,"Kevin Durant, Stephen Curry, Draymond Green",12,"Kevin Durant",5.1,0.9,0.529,12.7,22,0.258,0.514,11.4,76,0.224,"Danilo Gallinari, Montrezl Harrell, Lou Williams",10.4,"Danilo Gallinari",3.3,2019,5.5,0.0359999999999999,-0.0999999999999996,1.09999999999999,-0.076,-0.006,0.299999999999999,1.09999999999999,-0.019,1.6,1.8
"240",2019,"Orlando Magic at Toronto Raptors","Toronto Raptors","Orlando Magic",4,1,2019-04-13,1,6,0.543,12.4,21.9,0.198,0.509,13.1,77.1,0.19,"Kawhi Leonard, Pascal Siakam, Kyle Lowry",9.9,"Kawhi Leonard",4.7,0.8,0.518,11.9,22,0.168,0.515,11.8,79.7,0.186,"Nikola Vučević, Aaron Gordon, Terrence Ross",8.7,"Nikola Vučević",5.5,2019,5.2,0.025,0.5,-2.60000000000001,0.03,-0.006,1.3,-2.60000000000001,0.004,1.2,-0.8
"241",2019,"San Antonio Spurs at Denver Nuggets","Denver Nuggets","San Antonio Spurs",4,3,2019-04-13,1,4.1,0.527,11.9,26.6,0.175,0.521,12.3,78,0.194,"Nikola Jokić, Paul Millsap, Mason Plumlee",10.6,"Nikola Jokić",7,1.7,0.534,11,21,0.194,0.528,11,79.4,0.17,"LaMarcus Aldridge, DeMar DeRozan, Rudy Gay",6.4,"LaMarcus Aldridge",2.6,2019,2.4,-0.00700000000000001,0.9,-1.40000000000001,-0.019,-0.00700000000000001,1.3,-1.40000000000001,0.024,4.2,4.4
"242",2019,"Detroit Pistons at Milwaukee Bucks","Milwaukee Bucks","Detroit Pistons",4,0,2019-04-14,1,8.6,0.55,12,20.8,0.197,0.503,11.5,80.3,0.162,"Giannis Antetokounmpo, Eric Bledsoe, Brook Lopez",12.7,"Giannis Antetokounmpo",7.4,-0.2,0.509,12.3,24.8,0.195,0.526,12.8,78.7,0.211,"Blake Griffin, Andre Drummond, Reggie Jackson",8.8,"Blake Griffin",4.7,2019,8.8,0.041,-0.300000000000001,1.59999999999999,0.002,-0.023,-1.3,1.59999999999999,-0.049,3.9,2.7
"243",2019,"Indiana Pacers at Boston Celtics","Boston Celtics","Indiana Pacers",4,0,2019-04-14,1,4.4,0.534,11.5,21.6,0.173,0.514,13.4,77,0.198,"Kyrie Irving, Al Horford, Marcus Smart",10.2,"Kyrie Irving",5.1,3.4,0.53,12.4,21.9,0.182,0.516,14.1,76.2,0.184,"Myles Turner, Domantas Sabonis, Thaddeus Young",7,"Myles Turner",2.4,2019,1,0.004,-0.9,0.799999999999997,-0.00900000000000001,-0.002,-0.699999999999999,0.799999999999997,0.014,3.2,2.7
"244",2019,"Oklahoma City Thunder at Portland Trail Blazers","Portland Trail Blazers","Oklahoma City Thunder",4,1,2019-04-14,1,4.2,0.528,12.1,26.6,0.21,0.516,11,77.9,0.195,"Damian Lillard, Jusuf Nurkić, CJ McCollum",10.6,"Damian Lillard",6,3.3,0.514,11.7,26,0.19,0.523,14.4,78.2,0.206,"Paul George, Russell Westbrook, Steven Adams",13.4,"Paul George",6.6,2019,0.9,0.014,0.4,-0.299999999999997,0.02,-0.00700000000000001,-3.4,-0.299999999999997,-0.011,-2.8,-0.6
